categories,place_name,place_name_link,thumbnail_image,url_y,review_count,rating,review_talk_1,review_talk_2,review_talk_3,address,postcode,categories_all,reviews_combined,rev_cat_soup
Neighborhoods,Clapham,https://www.tripadvisor.com/Attraction_Review-g186338-d297127-Reviews-Clapham-London_England.html,https://media-cdn.tripadvisor.com/media/photo-f/01/37/ea/95/clapham.jpg,https://www.tripadvisor.com/Attraction_Review-g186338-d297127-Reviews-Clapham-London_England.html,27,4.5,,,,"London Sw4 6dp, England",Sw4 6dp,neighborhoods,, neighborhoodsclapham
Sacred & Religious Sites,Notre Dame de France,https://www.tripadvisor.com/Attraction_Review-g186338-d8489557-Reviews-Notre_Dame_de_France-London_England.html,https://media-cdn.tripadvisor.com/media/photo-s/08/d7/8a/bd/notre-dame-de-france.jpg,https://www.tripadvisor.com/Attraction_Review-g186338-d8489557-Reviews-Notre_Dame_de_France-London_England.html,21,4.5,“french church”,“leicester square”,“circular building”,"5 Leicester Place, London WC2H 7BX, England",WC2H 7BX,sacred & religious sites,french church leicester square circular building,french church leicester square circular building sacred & religious sitesnotre dame de france
Points of Interest & Landmarks,"Bargehouse, Oxo Tower Wharf",https://www.tripadvisor.com/Attraction_Review-g186338-d6856089-Reviews-Bargehouse_Oxo_Tower_Wharf-London_England.html,https://media-cdn.tripadvisor.com/media/photo-f/08/d9/6d/9b/bargehouse-oxo-tower.jpg,https://www.tripadvisor.com/Attraction_Review-g186338-d6856089-Reviews-Bargehouse_Oxo_Tower_Wharf-London_England.html,26,4.0,,,,"Oxo Tower Wharf Barge House Street South Bank, London SE1 9PH, England",SE1 9PH,points of interest & landmarks,," points of interest & landmarksbargehouse, oxo tower wharf"
Points of Interest & Landmarks,Canada Memorial,https://www.tripadvisor.com/Attraction_Review-g186338-d7149722-Reviews-Canada_Memorial-London_England.html,https://media-cdn.tripadvisor.com/media/photo-s/06/c6/51/ea/canada-memorial.jpg,https://www.tripadvisor.com/Attraction_Review-g186338-d7149722-Reviews-Canada_Memorial-London_England.html,27,4.0,“maple leaves”,“canadian forces”,“green park”,"Green Park | Westminster, London, England",,points of interest & landmarks,maple leaves canadian forces green park,maple leaves canadian forces green park points of interest & landmarkscanada memorial
Neighborhoods,Maida Vale,https://www.tripadvisor.com/Attraction_Review-g186338-d187998-Reviews-Maida_Vale-London_England.html,https://media-cdn.tripadvisor.com/media/photo-f/07/7a/10/5b/maida-vale.jpg,https://www.tripadvisor.com/Attraction_Review-g186338-d187998-Reviews-Maida_Vale-London_England.html,25,4.0,,,,"London, England",,neighborhoods,, neighborhoodsmaida vale
Neighborhoods,Docklands,https://www.tripadvisor.com/Attraction_Review-g186338-d246021-Reviews-Docklands-London_England.html,https://media-cdn.tripadvisor.com/media/photo-f/01/16/2a/73/greenwich-wheel.jpg,https://www.tripadvisor.com/Attraction_Review-g186338-d246021-Reviews-Docklands-London_England.html,39,4.0,,,,"London, England",,neighborhoods,, neighborhoodsdocklands
Points of Interest & Landmarks,High Holborn,https://www.tripadvisor.com/Attraction_Review-g186338-d548807-Reviews-High_Holborn-London_England.html,https://media-cdn.tripadvisor.com/media/photo-s/08/06/6e/86/high-holborn.jpg,https://www.tripadvisor.com/Attraction_Review-g186338-d548807-Reviews-High_Holborn-London_England.html,29,4.0,“chancery lane”,“gray's inn”,“southampton row”,"190 High Holborn, London WC1V 6LF, England",WC1V 6LF,points of interest & landmarks,chancery lane gray's inn southampton row,chancery lane gray's inn southampton row points of interest & landmarkshigh holborn
Bridges,Chelsea Bridge,https://www.tripadvisor.com/Attraction_Review-g186338-d187588-Reviews-Chelsea_Bridge-London_England.html,https://media-cdn.tripadvisor.com/media/photo-f/02/e8/67/a0/chelsea-bridge.jpg,https://www.tripadvisor.com/Attraction_Review-g186338-d187588-Reviews-Chelsea_Bridge-London_England.html,24,4.5,,,,"London, England",,bridges,, bridgeschelsea bridge
Piers & Boardwalks,Royal Victoria Dock and Bridge,https://www.tripadvisor.com/Attraction_Review-g186338-d2374338-Reviews-Royal_Victoria_Dock_and_Bridge-London_England.html,https://media-cdn.tripadvisor.com/media/photo-f/02/31/27/6e/le-vele-del-ponte.jpg,https://www.tripadvisor.com/Attraction_Review-g186338-d2374338-Reviews-Royal_Victoria_Dock_and_Bridge-London_England.html,24,4.0,“the emirates cable car”,“emirates airline”,“city airport”,"London, England",,piers & boardwalks,the emirates cable car emirates airline city airport,the emirates cable car emirates airline city airport piers & boardwalksroyal victoria dock and bridge
Historic Sites,Jewel Tower,https://www.tripadvisor.com/Attraction_Review-g186338-d1584440-Reviews-Jewel_Tower-London_England.html,https://media-cdn.tripadvisor.com/media/photo-s/01/63/60/50/jewel-tower-londres.jpg,https://www.tripadvisor.com/Attraction_Review-g186338-d1584440-Reviews-Jewel_Tower-London_England.html,231,3.5,“westminster palace”,“english heritage members”,“edward iii”,"Abingdon St | Westminster, London SW1P 3JX, England",SW1P 3JX,historic sites,westminster palace english heritage members edward iii,westminster palace english heritage members edward iii historic sitesjewel tower
Historic Sites,3 Savile Row,https://www.tripadvisor.com/Attraction_Review-g186338-d189039-Reviews-3_Savile_Row-London_England.html,https://media-cdn.tripadvisor.com/media/photo-s/01/a6/47/21/3-savile-row-london.jpg,https://www.tripadvisor.com/Attraction_Review-g186338-d189039-Reviews-3_Savile_Row-London_England.html,34,4.0,,,,"3 Savile Row, London W1S 3PB, England",W1S 3PB,historic sites,, historic sites3 savile row
Architectural Buildings,Canary Wharf Tower,https://www.tripadvisor.com/Attraction_Review-g186338-d548612-Reviews-Canary_Wharf_Tower-London_England.html,https://media-cdn.tripadvisor.com/media/photo-s/00/12/e0/30/canary-wharf-tower.jpg,https://www.tripadvisor.com/Attraction_Review-g186338-d548612-Reviews-Canary_Wharf_Tower-London_England.html,37,4.0,“tallest building”,“canada square”,“general public”,"One Canada Square, London, England",,architectural buildings,tallest building canada square general public,tallest building canada square general public architectural buildingscanary wharf tower
Monuments & Statues,Kindertransport-The Arrival Memorial,https://www.tripadvisor.com/Attraction_Review-g186338-d10906727-Reviews-Kindertransport_The_Arrival_Memorial-London_England.html,https://media-cdn.tripadvisor.com/media/photo-i/0d/2c/e5/2e/kindertransport.jpg,https://www.tripadvisor.com/Attraction_Review-g186338-d10906727-Reviews-Kindertransport_The_Arrival_Memorial-London_England.html,15,4.5,“liverpool street station”,“jewish children”,“nicholas winton”,"32 Liverpool Street | Vor dem Bahnhof, London EC2M 7PP, England",EC2M 7PP,monuments & statues,liverpool street station jewish children nicholas winton,liverpool street station jewish children nicholas winton monuments & statueskindertransport-the arrival memorial
Monuments & Statues,Guard's Division Memorial,https://www.tripadvisor.com/Attraction_Review-g186338-d9789371-Reviews-Guard_s_Division_Memorial-London_England.html,https://media-cdn.tripadvisor.com/media/photo-f/0a/4c/1a/11/guard-s-division-memorial.jpg,https://www.tripadvisor.com/Attraction_Review-g186338-d9789371-Reviews-Guard_s_Division_Memorial-London_England.html,19,4.0,“parade ground”,“horse guards”,“horseguards parade”,"1 Horse Guards Road | Prospicente a witwhall parade, London SW1A 2HQ, England",SW1A 2HQ,monuments & statues,parade ground horse guards horseguards parade,parade ground horse guards horseguards parade monuments & statuesguard's division memorial
Universities & Schools,London School of Economics,https://www.tripadvisor.com/Attraction_Review-g186338-d8446513-Reviews-London_School_of_Economics-London_England.html,https://media-cdn.tripadvisor.com/media/photo-i/0d/03/23/19/london-school-of-economics.jpg,https://www.tripadvisor.com/Attraction_Review-g186338-d8446513-Reviews-London_School_of_Economics-London_England.html,16,4.5,,,,"Houghton Street, London WC2A 2AE, England",WC2A 2AE,universities & schools,, universities & schoolslondon school of economics
Points of Interest & Landmarks,Greyfriars Passage,https://www.tripadvisor.com/Attraction_Review-g186338-d630094-Reviews-Greyfriars_Passage-London_England.html,https://media-cdn.tripadvisor.com/media/photo-s/09/50/4c/ad/greyfriars-passage.jpg,https://www.tripadvisor.com/Attraction_Review-g186338-d630094-Reviews-Greyfriars_Passage-London_England.html,19,4.5,“christ church”,“second world war”,“ruins”,"Newgate Street, London, England",,points of interest & landmarks,christ church second world war ruins,christ church second world war ruins points of interest & landmarksgreyfriars passage
Fountains,Girl with a Dolphin Fountain,https://www.tripadvisor.com/Attraction_Review-g186338-d9835629-Reviews-Girl_with_a_Dolphin_Fountain-London_England.html,https://media-cdn.tripadvisor.com/media/photo-s/0a/f2/b7/66/beautiful-fountain.jpg,https://www.tripadvisor.com/Attraction_Review-g186338-d9835629-Reviews-Girl_with_a_Dolphin_Fountain-London_England.html,29,4.0,“tower bridge”,“statue”,“wynne”,"| North East side of Tower Bridge, London E1W 1LD, England",E1W 1LD,fountains,tower bridge statue wynne,tower bridge statue wynne fountainsgirl with a dolphin fountain
Churches & Cathedrals,St Patrick's Church,https://www.tripadvisor.com/Attraction_Review-g186338-d7695138-Reviews-St_Patrick_s_Church-London_England.html,https://media-cdn.tripadvisor.com/media/photo-s/0b/86/fe/a1/st-patrick-s-church.jpg,https://www.tripadvisor.com/Attraction_Review-g186338-d7695138-Reviews-St_Patrick_s_Church-London_England.html,22,4.0,“mass”,“vigil”,“catacombs”,"21A Soho Square, London W1D 4NR, England",W1D 4NR,churches & cathedrals,mass vigil catacombs,mass vigil catacombs churches & cathedralsst patrick's church
Monuments & Statues,Duke Of York Column,https://www.tripadvisor.com/Attraction_Review-g186338-d2299506-Reviews-Duke_Of_York_Column-London_England.html,https://media-cdn.tripadvisor.com/media/photo-f/02/23/52/b9/duke-of-york-column-and.jpg,https://www.tripadvisor.com/Attraction_Review-g186338-d2299506-Reviews-Duke_Of_York_Column-London_England.html,72,3.5,“trafalgar square”,“buckingham palace”,“george iii”,"Waterloo Place, London, England",,monuments & statues,trafalgar square buckingham palace george iii,trafalgar square buckingham palace george iii monuments & statuesduke of york column
Points of Interest & Landmarks,Cable Street Mural,https://www.tripadvisor.com/Attraction_Review-g186338-d187715-Reviews-Cable_Street_Mural-London_England.html,https://media-cdn.tripadvisor.com/media/photo-s/06/cc/e1/a4/cable-street-mural.jpg,https://www.tripadvisor.com/Attraction_Review-g186338-d187715-Reviews-Cable_Street_Mural-London_England.html,17,4.5,“east end history”,“london history”,“battle”,"St. Georges Town Hall 236 Cable Street, London E1 0BL, England",E1 0BL,points of interest & landmarks,east end history london history battle,east end history london history battle points of interest & landmarkscable street mural
Churches & Cathedrals,St. George's Church,https://www.tripadvisor.com/Attraction_Review-g186338-d6154920-Reviews-St_George_s_Church-London_England.html,https://media-cdn.tripadvisor.com/media/photo-s/06/ed/d5/af/st-george-s-church.jpg,https://www.tripadvisor.com/Attraction_Review-g186338-d6154920-Reviews-St_George_s_Church-London_England.html,18,4.5,“brook street”,“hanover square”,“william kent”,"Hanover Square, London, England",,churches & cathedrals,brook street hanover square william kent,brook street hanover square william kent churches & cathedralsst. george's church
Bridges,Rolling Bridge,https://www.tripadvisor.com/Attraction_Review-g186338-d3356697-Reviews-Rolling_Bridge-London_England.html,https://media-cdn.tripadvisor.com/media/photo-s/05/ad/1f/92/rolling-bridge.jpg,https://www.tripadvisor.com/Attraction_Review-g186338-d3356697-Reviews-Rolling_Bridge-London_England.html,39,4.0,“thomas heatherwick”,“paddington tube station”,“grand union canal”,"Paddington Basin North Wharf Road | Grand Union Canal, London W2 1LF, England",W2 1LF,bridges,thomas heatherwick paddington tube station grand union canal,thomas heatherwick paddington tube station grand union canal bridgesrolling bridge
Historic Sites,St John's Gate,https://www.tripadvisor.com/Attraction_Review-g186338-d215626-Reviews-St_John_s_Gate-London_England.html,https://media-cdn.tripadvisor.com/media/photo-s/05/6c/72/8d/crypt.jpg,https://www.tripadvisor.com/Attraction_Review-g186338-d215626-Reviews-St_John_s_Gate-London_England.html,17,4.5,,,,"St John_s Lane | Clerkenwell, London EC1M 4PN, England",EC1M 4PN,historic sites,, historic sitesst john's gate
Monuments & Statues,Nelson Mandela Statue,https://www.tripadvisor.com/Attraction_Review-g186338-d10846706-Reviews-Nelson_Mandela_Statue-London_England.html,https://media-cdn.tripadvisor.com/media/photo-i/0e/f1/91/b2/nelson-mandela-statue.jpg,https://www.tripadvisor.com/Attraction_Review-g186338-d10846706-Reviews-Nelson_Mandela_Statue-London_England.html,27,4.0,“parliament square”,“great leader”,“world leaders”,"Parliament Square, London SW1P 3BD, England",SW1P 3BD,monuments & statues,parliament square great leader world leaders,parliament square great leader world leaders monuments & statuesnelson mandela statue
Points of Interest & Landmarks,Charlton House,https://www.tripadvisor.com/Attraction_Review-g186338-d8281474-Reviews-Charlton_House-London_England.html,https://media-cdn.tripadvisor.com/media/photo-i/0d/23/a7/6a/our-famous-17th-century.jpg,https://www.tripadvisor.com/Attraction_Review-g186338-d8281474-Reviews-Charlton_House-London_England.html,19,4.5,“library”,“jacobean”,“blackheath”,"Charlton House Public Library Charlton Road, London SE7 8RE, England",SE7 8RE,points of interest & landmarks,library jacobean blackheath,library jacobean blackheath points of interest & landmarkscharlton house
Monuments & Statues,King George VI Memorial,https://www.tripadvisor.com/Attraction_Review-g186338-d10050414-Reviews-King_George_VI_Memorial-London_England.html,https://media-cdn.tripadvisor.com/media/photo-s/0a/f5/e9/88/unveiled-in-1955.jpg,https://www.tripadvisor.com/Attraction_Review-g186338-d10050414-Reviews-King_George_VI_Memorial-London_England.html,21,4.0,“queen mother”,“bronze statue”,“admiralty arch”,"The Mall, London SW1Y 5AG, England",SW1Y 5AG,monuments & statues,queen mother bronze statue admiralty arch,queen mother bronze statue admiralty arch monuments & statuesking george vi memorial
